date,l_ipn,r_asn,f,compromised,weekday,month,is_weekend
2006-07-19,1,0.48265783904824283,-0.015770425488928395,0,2,7,0
2006-07-19,1,0.5896607493044673,-0.015943890338269866,0,2,7,0
2006-07-19,1,0.6105493557085533,-0.016117355187611336,0,2,7,0
2006-07-19,1,0.7122277192343246,-0.015770425488928395,0,2,7,0
2006-07-19,1,0.729430100978866,-0.016117355187611336,0,2,7,0
2006-07-19,1,1.0889394004138941,-0.015943890338269866,0,2,7,0
2006-07-19,1,1.1742345432305783,-0.016117355187611336,0,2,7,0
2006-07-19,1,1.3714475625162132,-0.016117355187611336,0,2,7,0
2006-07-19,1,1.6047036673618396,-0.015943890338269866,0,2,7,0
2006-07-19,1,2.1098188408488787,-0.015943890338269866,0,2,7,0
2006-07-19,1,2.2712959599628175,-0.016117355187611336,0,2,7,0
2006-07-19,1,2.433899425500506,-0.015943890338269866,0,2,7,0
2006-07-19,2,-1.2346108766523716,-0.016117355187611336,0,2,7,0
2006-07-19,2,-1.1085624723218332,-0.0010259132949035376,0,2,7,0
2006-07-19,2,-0.8884129440434766,0.13583785283551544,0,2,7,0
2006-07-19,2,-0.878275826229729,-0.014382706694196645,0,2,7,0
2006-07-19,2,-0.8682411035454132,-0.016117355187611336,0,2,7,0
2006-07-19,2,-0.8639405081092778,-0.016117355187611336,0,2,7,0
2006-07-19,2,-0.800250737602702,-0.015596960639586929,0,2,7,0
2006-07-19,2,-0.7782357847748664,-0.015770425488928395,0,2,7,0
2006-07-19,2,-0.74761964107476,-0.015943890338269866,0,2,7,0
2006-07-19,2,-0.6643724008467117,-0.007617577569879357,0,2,7,0
2006-07-19,2,-0.5242958637840177,0.011463555857682226,0,2,7,0
2006-07-19,2,-0.5126228190287931,-0.015770425488928395,0,2,7,0
2006-07-19,2,-0.4875360123180037,-0.0031074914870011646,0,2,7,0
2006-07-19,2,-0.030546549663907845,-0.016117355187611336,0,2,7,0
2006-07-19,2,0.42838842044939207,-0.015943890338269866,0,2,7,0
2006-07-19,2,0.4432357142170022,-0.014903101242221052,0,2,7,0
2006-07-19,2,0.7122277192343246,-0.016117355187611336,0,2,7,0
2006-07-19,2,0.7339354866738649,-0.015770425488928395,0,2,7,0
2006-07-19,2,0.7966013058861227,0.08501265197846505,0,2,7,0
2006-07-19,2,1.1742345432305783,-0.016117355187611336,0,2,7,0
2006-07-19,2,1.5827911096634357,-0.015943890338269866,0,2,7,0
2006-07-19,2,1.6047036673618396,-0.015076566091562521,0,2,7,0
2006-07-19,2,1.8149208680853126,-0.015596960639586929,0,2,7,0
2006-07-19,2,1.839086118631216,-0.015596960639586929,0,2,7,0
2006-07-19,2,2.0746973114537735,-0.015943890338269866,0,2,7,0
2006-07-19,2,2.1627571227651163,-0.015596960639586929,0,2,7,0
2006-07-19,2,2.1809834558039753,-0.016117355187611336,0,2,7,0
2006-07-19,2,2.202691223243516,-0.009872620611318453,0,2,7,0
2006-07-19,3,-0.8884129440434766,-0.015943890338269866,0,2,7,0
2006-07-19,3,-0.819603417065311,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.7501795193105548,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.74761964107476,-0.01525003094090399,0,2,7,0
2006-07-19,3,-0.7229424148816977,-0.015423495790245458,0,2,7,0
2006-07-19,3,-0.5126228190287931,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.30947088223611424,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.23861345266931291,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.22724759330238378,-0.016117355187611336,0,2,7,0
2006-07-19,3,-0.08061776795605502,-0.015596960639586929,0,2,7,0
2006-07-19,3,0.7122277192343246,-0.015423495790245458,0,2,7,0
2006-07-19,4,-0.9445254749720996,-0.016117355187611336,0,2,7,0
2006-07-19,4,-0.8884129440434766,0.1367051770822228,0,2,7,0
2006-07-19,4,-0.800250737602702,-0.016117355187611336,0,2,7,0
2006-07-19,4,-0.74761964107476,-0.016117355187611336,0,2,7,0
2006-07-19,4,-0.5126228190287931,0.23453935211081128,0,2,7,0
2006-07-19,4,0.27018794547727065,-0.014556171543538115,0,2,7,0
2006-07-19,4,0.27029034060670243,-0.015943890338269866,0,2,7,0
2006-07-19,4,0.7122277192343246,-0.016117355187611336,0,2,7,0
2006-07-19,4,1.097335801027301,-0.01368884729683077,0,2,7,0
2006-07-19,4,1.1742345432305783,-0.016117355187611336,0,2,7,0
2006-07-19,4,1.8181975122271299,-0.01368884729683077,0,2,7,0
2006-07-19,4,2.031281776574693,-0.0018932375416108823,0,2,7,0
2006-07-19,4,2.2027936183729477,-0.0069237181725134815,0,2,7,0
2006-07-19,5,-0.8992668277632467,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.8884129440434766,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.878275826229729,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.7501795193105548,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.74761964107476,-0.015596960639586929,0,2,7,0
2006-07-19,5,-0.7229424148816977,-0.015943890338269866,0,2,7,0
2006-07-19,5,-0.5126228190287931,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.41657618762177057,-0.015596960639586929,0,2,7,0
2006-07-19,5,-0.30947088223611424,-0.015943890338269866,0,2,7,0
2006-07-19,5,-0.22724759330238378,-0.016117355187611336,0,2,7,0
2006-07-19,5,-0.08061776795605502,-0.015943890338269866,0,2,7,0
2006-07-19,5,0.7122277192343246,-0.015770425488928395,0,2,7,0
2006-07-19,6,-0.8884129440434766,-0.015943890338269866,0,2,7,0
2006-07-19,6,-0.874794391829048,-0.015943890338269866,0,2,7,0
2006-07-19,6,-0.7501795193105548,-0.016117355187611336,0,2,7,0
2006-07-19,6,-0.74761964107476,-0.015596960639586929,0,2,7,0
2006-07-19,6,-0.7229424148816977,-0.015943890338269866,0,2,7,0
2006-07-19,6,-0.30947088223611424,-0.015943890338269866,0,2,7,0
2006-07-19,6,-0.23912542831647188,-0.016117355187611336,0,2,7,0
2006-07-19,6,-0.23861345266931291,-0.016117355187611336,0,2,7,0
2006-07-19,6,-0.22724759330238378,-0.016117355187611336,0,2,7,0
2006-07-19,6,-0.08061776795605502,-0.015943890338269866,0,2,7,0
2006-07-19,6,0.5896607493044673,-0.015770425488928395,0,2,7,0
2006-07-19,6,0.7122277192343246,-0.015770425488928395,0,2,7,0
2006-07-19,6,1.1742345432305783,-0.016117355187611336,0,2,7,0
2006-07-19,7,-1.0225505635991265,-0.010913409707367266,0,2,7,0
2006-07-19,7,-0.8992668277632467,-0.015943890338269866,0,2,7,0
2006-07-19,7,-0.878275826229729,-0.015423495790245458,0,2,7,0
2006-07-19,7,-0.8639405081092778,-0.015770425488928395,0,2,7,0
2006-07-19,7,-0.8062920502391779,-0.015943890338269866,0,2,7,0
2006-07-19,7,-0.800250737602702,-0.014729636392879584,0,2,7,0
2006-07-19,7,-0.5842994096310489,-0.014903101242221052,0,2,7,0
2006-07-19,7,-0.5126228190287931,-0.016117355187611336,0,2,7,0
2006-07-19,7,-0.42353905642313255,-0.016117355187611336,0,2,7,0
2006-07-19,7,-0.41657618762177057,-0.016117355187611336,0,2,7,0
2006-07-19,7,-0.41606421197461163,-0.015943890338269866,0,2,7,0
2006-07-19,7,-0.3053750770588425,-0.015076566091562521,0,2,7,0
2006-07-19,7,-0.27598767491191767,-0.015423495790245458,0,2,7,0
2006-07-19,7,-0.14174766022683594,-0.016117355187611336,0,2,7,0
2006-07-19,7,-0.1408261040619498,-0.015943890338269866,0,2,7,0
2006-07-19,7,0.003039052789720532,-0.015943890338269866,0,2,7,0
2006-07-19,7,0.004165399213470264,-0.015943890338269866,0,2,7,0
2006-07-19,7,0.004472584601765646,-0.015770425488928395,0,2,7,0
2006-07-19,7,0.008568389779037398,-0.01178073395407461,0,2,7,0
2006-07-19,7,0.17700837769433825,-0.015596960639586929,0,2,7,0
2006-07-19,7,0.2700855503478388,-0.015943890338269866,0,2,7,0
2006-07-19,7,0.31032683621453383,-0.0046686751310743855,0,2,7,0
2006-07-19,7,0.44753630965313757,-0.014729636392879584,0,2,7,0
2006-07-19,7,0.546654794943114,-0.01525003094090399,0,2,7,0
2006-07-19,7,0.6948205472309197,-0.007964507268562295,0,2,7,0
2006-07-19,7,0.7122277192343246,-0.016117355187611336,0,2,7,0
2006-07-19,7,0.9938143251717576,-0.01368884729683077,0,2,7,0
2006-07-19,7,1.093956761756052,-0.015423495790245458,0,2,7,0
2006-07-19,7,1.4297103911629039,-0.014556171543538115,0,2,7,0
2006-07-19,7,1.8511687439041675,-0.014035776995513708,0,2,7,0
2006-07-19,7,2.143302048173075,-0.016117355187611336,0,2,7,0
2006-07-19,7,2.427448532346303,-0.016117355187611336,0,2,7,0
2006-07-19,7,2.5309700082018467,-0.01386231214617224,0,2,7,0
2006-07-19,8,-0.9445254749720996,-0.016117355187611336,0,2,7,0
2006-07-19,8,-0.5126228190287931,-0.016117355187611336,0,2,7,0
2006-07-19,8,-0.41606421197461163,-0.015943890338269866,0,2,7,0
2006-07-19,8,0.31032683621453383,-0.015596960639586929,0,2,7,0
2006-07-19,8,0.7122277192343246,-0.016117355187611336,0,2,7,0
2006-07-19,9,-1.2215043000851018,-0.015423495790245458,0,2,7,0
2006-07-19,9,-1.0721098062441146,-0.01368884729683077,0,2,7,0
2006-07-19,9,-1.0225505635991265,0.06159489731736675,0,2,7,0
2006-07-19,9,-0.9448326603603949,-0.01039301515934286,0,2,7,0
2006-07-19,9,-0.8992668277632467,0.08605344107451386,0,2,7,0
2006-07-19,9,-0.8795045677829105,-0.016117355187611336,0,2,7,0
2006-07-19,9,-0.878275826229729,-0.0038013508843670403,0,2,7,0
2006-07-19,9,-0.8641452983681414,-0.015596960639586929,0,2,7,0
2006-07-19,9,-0.863326137332687,-0.013341917598147832,0,2,7,0
2006-07-19,9,-0.806189655109746,-0.005189069679098792,0,2,7,0
2006-07-19,9,-0.8059848648508825,-0.015943890338269866,0,2,7,0
2006-07-19,9,-0.7886800879769094,-0.015423495790245458,0,2,7,0
2006-07-19,9,-0.6631436592935301,-0.009525690912635516,0,2,7,0
2006-07-19,9,-0.6511634291500102,0.012851274652413976,0,2,7,0
2006-07-19,9,-0.5959724543862733,-0.01525003094090399,0,2,7,0
2006-07-19,9,-0.5943341323153647,-0.015770425488928395,0,2,7,0
2006-07-19,9,-0.5842994096310489,-0.0018932375416108823,0,2,7,0
2006-07-19,9,-0.5168210193354967,-0.008484901816586702,0,2,7,0
2006-07-19,9,-0.5126228190287931,-0.015943890338269866,0,2,7,0
2006-07-19,9,-0.5032024671210682,-0.01525003094090399,0,2,7,0
2006-07-19,9,-0.4995162424615236,-0.013341917598147832,0,2,7,0
2006-07-19,9,-0.4904030759420939,0.012677809803072508,0,2,7,0
2006-07-19,9,-0.45005939494596714,-0.01368884729683077,0,2,7,0
2006-07-19,9,-0.42353905642313255,-0.016117355187611336,0,2,7,0
2006-07-19,9,-0.41657618762177057,-0.015596960639586929,0,2,7,0
2006-07-19,9,-0.41606421197461163,-0.015943890338269866,0,2,7,0
2006-07-19,9,-0.4057223039020004,-0.016117355187611336,0,2,7,0
2006-07-19,9,-0.40510793312540966,-0.01525003094090399,0,2,7,0
2006-07-19,9,-0.30148406214043433,-0.016117355187611336,0,2,7,0
2006-07-19,9,-0.1408261040619498,-0.015770425488928395,0,2,7,0
2006-07-19,9,-0.13765185504956418,-0.014729636392879584,0,2,7,0
2006-07-19,9,-0.12556922977661253,-0.016117355187611336,0,2,7,0
2006-07-19,9,-0.1124626532093429,-0.014903101242221052,0,2,7,0
2006-07-19,9,-0.0893213539577575,-0.005362534528440261,0,2,7,0
2006-07-19,9,-0.0828704608035545,-0.011260339406050205,0,2,7,0
2006-07-19,9,-0.06679442548276286,-0.014209241844855176,0,2,7,0
2006-07-19,9,-0.02215014905050075,-0.016117355187611336,0,2,7,0
2006-07-19,9,0.0008887550716528616,-0.012301128502099018,0,2,7,0
2006-07-19,9,0.003039052789720532,0.13774596617827162,0,2,7,0
2006-07-19,9,0.004165399213470264,-0.015076566091562521,0,2,7,0
2006-07-19,9,0.004472584601765646,-0.015596960639586929,0,2,7,0
2006-07-19,9,0.008568389779037398,-0.013168452748806363,0,2,7,0
2006-07-19,9,0.12120303215401061,-0.01386231214617224,0,2,7,0
2006-07-19,9,0.1213054272834424,-0.01525003094090399,0,2,7,0
2006-07-19,9,0.1546862394782072,-0.016117355187611336,0,2,7,0
2006-07-19,9,0.24192688975409554,-0.015943890338269866,0,2,7,0
2006-07-19,9,0.27049513086556604,0.06454379975617172,0,2,7,0
2006-07-19,9,0.27315740423079266,-0.014729636392879584,0,2,7,0
2006-07-19,9,0.31032683621453383,0.039564861451000195,0,2,7,0
2006-07-19,9,0.3272220325707798,-0.016117355187611336,0,2,7,0
2006-07-19,9,0.4236782444955296,-0.015076566091562521,0,2,7,0
2006-07-19,9,0.4396518846868894,-0.015770425488928395,0,2,7,0
2006-07-19,9,0.5214655931028926,-0.015596960639586929,0,2,7,0
2006-07-19,9,0.6475139974334309,-0.016117355187611336,0,2,7,0
2006-07-19,9,0.7050600601740991,-0.016117355187611336,0,2,7,0
2006-07-19,9,0.7329115353795469,-0.007617577569879357,0,2,7,0
2006-07-19,9,0.7817540121185126,-0.015943890338269866,0,2,7,0
2006-07-19,9,0.8522018611675868,-0.01525003094090399,0,2,7,0
2006-07-19,9,0.9934047446540304,-0.016117355187611336,0,2,7,0
2006-07-19,9,1.0381514162157244,-0.015943890338269866,0,2,7,0
2006-07-19,9,1.0637501985736728,-0.015770425488928395,0,2,7,0
2006-07-19,9,1.0874034734724172,-0.015770425488928395,0,2,7,0
2006-07-19,9,1.093956761756052,-0.016117355187611336,0,2,7,0
2006-07-19,9,1.1002028646513915,-0.016117355187611336,0,2,7,0
2006-07-19,9,1.393872095861776,-0.015076566091562521,0,2,7,0
2006-07-19,9,1.408821784758818,-0.016117355187611336,0,2,7,0
2006-07-19,9,1.4297103911629039,0.0017495242945599653,0,2,7,0
2006-07-19,9,1.558318673729237,-0.010046085460659921,0,2,7,0
2006-07-19,9,1.8159448193796304,-0.014556171543538115,0,2,7,0
2006-07-19,9,1.835092708583376,-0.014035776995513708,0,2,7,0
2006-07-19,9,1.8612034665884833,-0.006750253323172012,0,2,7,0
2006-07-19,9,2.1627571227651163,-0.015943890338269866,0,2,7,0
2006-07-19,9,2.207196608938515,-0.016117355187611336,0,2,7,0
2006-07-19,9,2.452330548798229,0.03522824021746347,0,2,7,0
2006-07-19,9,2.5007634450194676,-0.014382706694196645,0,2,7,0
2006-07-19,9,2.5292292910015064,-0.00883183151526964,0,2,7,0
2006-07-19,9,2.5309700082018467,-0.015943890338269866,0,2,7,0
2006-07-20,0,-1.2215043000851018,-0.016117355187611336,0,3,7,0
2006-07-20,0,-1.1711258964046594,-0.015423495790245458,0,3,7,0
2006-07-20,0,-1.0708810646909332,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.95425301226812,-0.015423495790245458,0,3,7,0
2006-07-20,0,-0.9504643924791436,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.9445254749720996,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.9081752040238128,-0.015770425488928395,0,3,7,0
2006-07-20,0,-0.8996764082809738,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.8992668277632467,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.878275826229729,-0.009525690912635516,0,3,7,0
2006-07-20,0,-0.8670123619922316,-0.01386231214617224,0,3,7,0
2006-07-20,0,-0.8552369221075753,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.7548896952644174,-0.015943890338269866,0,3,7,0
2006-07-20,0,-0.7499747290516913,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.74761964107476,0.22083562901283524,0,3,7,0
2006-07-20,0,-0.721816068457948,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.6677514401179608,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.5842994096310489,-0.015943890338269866,0,3,7,0
2006-07-20,0,-0.5555263782607148,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.5544000318369651,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.42353905642313255,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.4057223039020004,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.07734112381423762,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.0728357381192387,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.06679442548276286,-0.016117355187611336,0,3,7,0
2006-07-20,0,-0.0007495669992558397,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.0042677943429020575,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.10031442574992466,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.11249944615230814,-0.015943890338269866,0,3,7,0
2006-07-20,0,0.12581081297844132,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.13553835027446173,-0.011260339406050205,0,3,7,0
2006-07-20,0,0.16492575242138657,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.17700837769433825,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.4784596387415393,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.5211584077145973,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.6581630908943374,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.7329115353795469,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.7940414276503278,-0.016117355187611336,0,3,7,0
2006-07-20,0,0.8751383701603086,-0.016117355187611336,0,3,7,0
2006-07-20,0,1.3245505932364516,-0.016117355187611336,0,3,7,0
2006-07-20,0,1.5933378079949105,-0.016117355187611336,0,3,7,0
2006-07-20,0,2.2027936183729477,-0.016117355187611336,0,3,7,0
2006-07-20,0,2.2709887745745223,-0.016117355187611336,0,3,7,0
2006-07-20,1,-1.173276194122727,-0.016117355187611336,0,3,7,0
2006-07-20,1,-1.1711258964046594,-0.015943890338269866,0,3,7,0
2006-07-20,1,-1.129963054373078,-0.014556171543538115,0,3,7,0
2006-07-20,1,-1.0721098062441146,-0.015943890338269866,0,3,7,0
2006-07-20,1,-0.95425301226812,-0.015076566091562521,0,3,7,0
2006-07-20,1,-0.9533314561032338,-0.015943890338269866,0,3,7,0
2006-07-20,1,-0.9085847845415399,0.2114685271483959,0,3,7,0
2006-07-20,1,-0.8996764082809738,-0.016117355187611336,0,3,7,0
2006-07-20,1,-0.8884129440434766,-0.016117355187611336,0,3,7,0
2006-07-20,1,-0.878275826229729,-0.015423495790245458,0,3,7,0
2006-07-20,1,-0.819603417065311,-0.01386231214617224,0,3,7,0
2006-07-20,1,-0.8060872599803143,-0.015943890338269866,0,3,7,0
2006-07-20,1,-0.7548896952644174,-0.015423495790245458,0,3,7,0
2006-07-20,1,-0.74761964107476,0.22031523446481083,0,3,7,0
2006-07-20,1,-0.6083622650475204,-0.016117355187611336,0,3,7,0
2006-07-20,1,-0.5950508982213872,-0.016117355187611336,0,3,7,0
2006-07-20,1,-0.5813299508775268,-0.013168452748806363,0,3,7,0
2006-07-20,1,-0.3852432780156417,-0.015943890338269866,0,3,7,0
2006-07-20,1,-0.2887870660908919,-0.015596960639586929,0,3,7,0
2006-07-20,1,-0.23943261370476726,-0.015943890338269866,0,3,7,0
2006-07-20,1,-0.11717282916320543,-0.015943890338269866,0,3,7,0
2006-07-20,1,0.02577077152357876,-0.015943890338269866,0,3,7,0
2006-07-20,1,0.2275915716336444,-0.015943890338269866,0,3,7,0
2006-07-20,1,0.27018794547727065,-0.014209241844855176,0,3,7,0
2006-07-20,1,0.27029034060670243,-0.014556171543538115,0,3,7,0
2006-07-20,1,0.27049513086556604,-0.016117355187611336,0,3,7,0
2006-07-20,1,0.5896607493044673,-0.015770425488928395,0,3,7,0
2006-07-20,1,1.3245505932364516,-0.014556171543538115,0,3,7,0
2006-07-20,1,1.6828311511182985,-0.015943890338269866,0,3,7,0
2006-07-20,1,1.839086118631216,-0.015943890338269866,0,3,7,0
2006-07-20,1,2.2712959599628175,-0.016117355187611336,0,3,7,0
2006-07-20,1,2.433899425500506,-0.015770425488928395,0,3,7,0
2006-07-20,2,-1.1085624723218332,-0.0017197726922694133,0,3,7,0
2006-07-20,2,-1.0225505635991265,-0.016117355187611336,0,3,7,0
2006-07-20,2,-0.95425301226812,-0.015596960639586929,0,3,7,0
2006-07-20,2,-0.878275826229729,-0.01525003094090399,0,3,7,0
2006-07-20,2,-0.800250737602702,-0.014903101242221052,0,3,7,0
2006-07-20,2,-0.7782357847748664,-0.014209241844855176,0,3,7,0
2006-07-20,2,-0.7548896952644174,-0.016117355187611336,0,3,7,0
2006-07-20,2,-0.74761964107476,0.22031523446481083,0,3,7,0
2006-07-20,2,-0.6643724008467117,0.014412458296487197,0,3,7,0
2006-07-20,2,-0.5242958637840177,0.01406552859780426,0,3,7,0
2006-07-20,2,-0.5126228190287931,-0.015770425488928395,0,3,7,0
2006-07-20,2,-0.4875360123180037,-0.002413632089635289,0,3,7,0
2006-07-20,2,-0.07416687480185201,-0.016117355187611336,0,3,7,0
2006-07-20,2,0.7966013058861227,0.06853349129102551,0,3,7,0
2006-07-20,2,1.8149208680853126,-0.015596960639586929,0,3,7,0
2006-07-20,2,1.839086118631216,-0.015596960639586929,0,3,7,0
2006-07-20,2,2.1627571227651163,-0.015596960639586929,0,3,7,0
2006-07-20,2,2.202691223243516,-0.0135153824474893,0,3,7,0
2006-07-20,2,2.2027936183729477,-0.014903101242221052,0,3,7,0
2006-07-20,2,2.479260467838791,-0.015943890338269866,0,3,7,0
2006-07-20,2,2.5281029445777565,-0.015770425488928395,0,3,7,0
2006-07-20,3,-1.0721098062441146,-0.016117355187611336,0,3,7,0
2006-07-20,3,-0.819603417065311,-0.015943890338269866,0,3,7,0
2006-07-20,3,-0.7548896952644174,-0.016117355187611336,0,3,7,0
2006-07-20,3,-0.7501795193105548,-0.016117355187611336,0,3,7,0
2006-07-20,3,-0.74761964107476,-0.014729636392879584,0,3,7,0
2006-07-20,3,-0.23943261370476726,-0.015943890338269866,0,3,7,0
2006-07-20,3,1.3245505932364516,-0.016117355187611336,0,3,7,0
2006-07-20,4,-0.95425301226812,-0.014556171543538115,0,3,7,0
2006-07-20,4,-0.7548896952644174,-0.016117355187611336,0,3,7,0
2006-07-20,4,-0.74761964107476,0.0680130967430011,0,3,7,0
2006-07-20,4,-0.5126228190287931,-0.01525003094090399,0,3,7,0
2006-07-20,4,0.27018794547727065,-0.01525003094090399,0,3,7,0
2006-07-20,4,1.097335801027301,-0.01368884729683077,0,3,7,0
2006-07-20,4,1.3245505932364516,-0.014209241844855176,0,3,7,0
2006-07-20,4,2.031281776574693,-0.0017197726922694133,0,3,7,0
2006-07-20,5,-1.0721098062441146,-0.015943890338269866,0,3,7,0
2006-07-20,5,-0.8884129440434766,-0.016117355187611336,0,3,7,0
2006-07-20,5,-0.819603417065311,-0.015770425488928395,0,3,7,0
2006-07-20,5,-0.7548896952644174,-0.016117355187611336,0,3,7,0
2006-07-20,5,-0.7501795193105548,-0.016117355187611336,0,3,7,0
2006-07-20,5,-0.74761964107476,-0.014729636392879584,0,3,7,0
2006-07-20,5,-0.5126228190287931,-0.016117355187611336,0,3,7,0
2006-07-20,5,-0.41657618762177057,-0.015943890338269866,0,3,7,0
2006-07-20,5,-0.23943261370476726,-0.015943890338269866,0,3,7,0
2006-07-20,5,-0.23912542831647188,-0.015943890338269866,0,3,7,0
2006-07-20,5,1.3245505932364516,-0.016117355187611336,0,3,7,0
2006-07-20,6,-1.0721098062441146,-0.015943890338269866,0,3,7,0
2006-07-20,6,-0.95425301226812,-0.015943890338269866,0,3,7,0
2006-07-20,6,-0.819603417065311,-0.015596960639586929,0,3,7,0
2006-07-20,6,-0.7548896952644174,-0.015943890338269866,0,3,7,0
2006-07-20,6,-0.74761964107476,-0.015943890338269866,0,3,7,0
2006-07-20,6,-0.23943261370476726,-0.015943890338269866,0,3,7,0
2006-07-20,6,1.3245505932364516,-0.015943890338269866,0,3,7,0
2006-07-20,6,2.5309700082018467,-0.015596960639586929,0,3,7,0
2006-07-20,7,-1.2425976967480514,-0.016117355187611336,0,3,7,0
2006-07-20,7,-1.2215043000851018,-0.013168452748806363,0,3,7,0
2006-07-20,7,-1.1160373167703541,-0.014382706694196645,0,3,7,0
2006-07-20,7,-1.0721098062441146,-0.015770425488928395,0,3,7,0
2006-07-20,7,-1.0225505635991265,-0.0069237181725134815,0,3,7,0
2006-07-20,7,-0.878275826229729,-0.014035776995513708,0,3,7,0
2006-07-20,7,-0.8062920502391779,-0.01525003094090399,0,3,7,0
2006-07-20,7,-0.8060872599803143,-0.01525003094090399,0,3,7,0
2006-07-20,7,-0.6141987874251327,-0.01525003094090399,0,3,7,0
2006-07-20,7,-0.5842994096310489,-0.014903101242221052,0,3,7,0
2006-07-20,7,-0.5126228190287931,-0.016117355187611336,0,3,7,0
2006-07-20,7,-0.4920413980130026,-0.01212766365275755,0,3,7,0
2006-07-20,7,-0.42364145155256433,-0.01525003094090399,0,3,7,0
2006-07-20,7,-0.41657618762177057,-0.014729636392879584,0,3,7,0
2006-07-20,7,-0.41606421197461163,-0.012474593351440487,0,3,7,0
2006-07-20,7,-0.3753109504607577,-0.008484901816586702,0,3,7,0
2006-07-20,7,-0.3664025742001916,-0.015770425488928395,0,3,7,0
2006-07-20,7,-0.3053750770588425,-0.014556171543538115,0,3,7,0
2006-07-20,7,-0.12546683464718072,-0.01525003094090399,0,3,7,0
2006-07-20,7,-0.06751119138878542,-0.012994987899464894,0,3,7,0
2006-07-20,7,0.004472584601765646,-0.01525003094090399,0,3,7,0
2006-07-20,7,0.008568389779037398,-0.014903101242221052,0,3,7,0
2006-07-20,7,0.04235878249152936,-0.01525003094090399,0,3,7,0
2006-07-20,7,0.1793634656712695,-0.01525003094090399,0,3,7,0
2006-07-20,7,0.26670651107658966,-0.015423495790245458,0,3,7,0
2006-07-20,7,0.31032683621453383,0.0003618054998282139,0,3,7,0
2006-07-20,7,0.5361080966116392,-0.014903101242221052,0,3,7,0
2006-07-20,7,0.6948205472309197,-0.007964507268562295,0,3,7,0
2006-07-20,7,0.9938143251717576,-0.012648058200781956,0,3,7,0
2006-07-20,7,1.0307789668966352,-0.01525003094090399,0,3,7,0
2006-07-20,7,1.093956761756052,-0.01212766365275755,0,3,7,0
2006-07-20,7,1.110339982465139,-0.01525003094090399,0,3,7,0
2006-07-20,7,1.4548995930031252,-0.015770425488928395,0,3,7,0
2006-07-20,7,1.558318673729237,-0.015596960639586929,0,3,7,0
2006-07-20,7,2.143302048173075,-0.015770425488928395,0,3,7,0
2006-07-20,7,2.1928612908180636,-0.01525003094090399,0,3,7,0
2006-07-20,7,2.5309700082018467,-0.013341917598147832,0,3,7,0
2006-07-20,8,-1.0721098062441146,-0.016117355187611336,0,3,7,0
2006-07-20,8,-0.878275826229729,-0.015943890338269866,0,3,7,0
2006-07-20,8,-0.41657618762177057,-0.015943890338269866,0,3,7,0
2006-07-20,8,-0.41606421197461163,-0.015943890338269866,0,3,7,0
2006-07-20,8,-0.2745541430998725,-0.016117355187611336,0,3,7,0
2006-07-20,8,0.31032683621453383,-0.015596960639586929,0,3,7,0
2006-07-20,8,2.023294956479013,0.013024739501755447,0,3,7,0
2006-07-20,9,-1.2425976967480514,-0.015943890338269866,0,3,7,0
2006-07-20,9,-1.2354300376878258,-0.015943890338269866,0,3,7,0
2006-07-20,9,-1.2315390227694176,-0.016117355187611336,0,3,7,0
2006-07-20,9,-1.228876749404191,-0.014556171543538115,0,3,7,0
2006-07-20,9,-1.2215043000851018,-0.016117355187611336,0,3,7,0
2006-07-20,9,-1.0225505635991265,-0.01525003094090399,0,3,7,0
